,round,venue,gf,ga,xg,xga,poss,formation,sh,sot,dist,fk,pk,pkatt,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling,home_code,target_away,target_home
1414,14,0,2.0,1.0,1.5,1.7,29.0,4,7.0,2.0,15.2,0.0,1.0,1.0,0,10,15,5,0.6666666666666666,1.6666666666666667,7.333333333333333,3.6666666666666665,20.26666666666667,0.3333333333333333,0.0,0.0,16,0,1
1415,15,1,2.0,1.0,0.7,0.9,39.0,7,11.0,4.0,13.9,0.0,0.0,0.0,1,7,15,5,1.0,1.3333333333333333,6.0,2.6666666666666665,19.933333333333337,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,0,1
1416,16,1,1.0,1.0,1.2,1.1,58.0,7,13.0,4.0,18.8,0.0,0.0,0.0,1,6,19,2,1.3333333333333333,0.6666666666666666,8.0,2.6666666666666665,18.23333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,0,0
1417,19,0,0.0,2.0,0.8,2.1,38.0,6,10.0,4.0,17.0,0.0,0.0,0.0,0,0,14,6,1.6666666666666667,1.0,10.333333333333334,3.333333333333333,15.966666666666669,0.0,0.3333333333333333,0.3333333333333333,16,1,0
1418,20,1,2.0,0.0,1.3,0.8,41.0,4,14.0,4.0,18.7,1.0,0.0,0.0,1,8,19,2,1.0,1.3333333333333333,11.333333333333334,4.0,16.566666666666666,0.0,0.0,0.0,16,0,1
1419,21,0,2.0,3.0,0.4,2.2,36.0,4,9.0,3.0,20.1,1.0,0.0,0.0,0,13,15,5,1.0,1.0,12.333333333333334,4.0,18.166666666666668,0.3333333333333333,0.0,0.0,16,1,0
1420,23,1,2.0,1.0,2.1,1.3,37.0,4,12.0,4.0,16.9,1.0,0.0,0.0,1,17,15,5,1.3333333333333333,1.6666666666666667,11.0,3.6666666666666665,18.6,0.6666666666666666,0.0,0.0,16,0,1
1421,25,0,1.0,0.0,0.7,0.7,40.0,11,8.0,2.0,15.9,0.0,0.0,0.0,0,4,15,5,2.0,1.3333333333333333,11.666666666666666,3.6666666666666665,18.566666666666663,1.0,0.0,0.0,16,0,1
1422,26,1,1.0,3.0,0.9,1.9,33.0,4,11.0,1.0,18.6,0.0,0.0,0.0,1,11,20,4,1.6666666666666667,1.3333333333333333,9.666666666666666,3.0,17.633333333333333,0.6666666666666666,0.0,0.0,16,1,0
1423,27,1,3.0,1.0,2.9,0.8,31.0,4,12.0,6.0,13.6,0.0,0.0,0.0,1,19,15,5,1.3333333333333333,1.3333333333333333,10.333333333333334,2.333333333333333,17.133333333333333,0.3333333333333333,0.0,0.0,16,0,1
1424,28,0,1.0,3.0,1.2,1.4,56.0,4,15.0,3.0,18.1,1.0,0.0,0.0,0,14,17,5,1.6666666666666667,1.3333333333333333,10.333333333333334,3.0,16.033333333333335,0.0,0.0,0.0,16,1,0
1425,29,1,3.0,3.0,2.5,2.3,44.0,15,22.0,7.0,19.7,1.0,0.0,0.0,1,2,15,5,1.6666666666666667,2.333333333333333,12.666666666666666,3.333333333333333,16.76666666666667,0.3333333333333333,0.0,0.0,16,0,0
1426,30,0,0.0,3.0,0.5,1.9,44.0,17,11.0,1.0,19.5,0.0,0.0,0.0,0,18,15,5,2.333333333333333,2.333333333333333,16.333333333333332,5.333333333333333,17.133333333333336,0.6666666666666666,0.0,0.0,16,1,0
1427,11,1,1.0,2.0,1.9,1.3,37.0,7,14.0,3.0,15.3,0.0,0.0,0.0,1,11,15,5,1.3333333333333333,3.0,16.0,3.6666666666666665,19.1,0.6666666666666666,0.0,0.0,16,1,0
1428,22,0,2.0,0.0,1.7,0.8,49.0,11,12.0,4.0,18.0,2.0,0.0,0.0,0,4,15,5,1.3333333333333333,2.6666666666666665,15.666666666666666,3.6666666666666665,18.166666666666668,0.3333333333333333,0.0,0.0,16,0,1
1429,32,1,1.0,1.0,0.9,1.5,41.0,11,10.0,2.0,20.7,0.0,0.0,0.0,1,13,12,5,1.0,1.6666666666666667,12.333333333333334,2.6666666666666665,17.599999999999998,0.6666666666666666,0.0,0.0,16,0,0
1430,34,1,1.0,3.0,2.5,1.2,65.0,11,24.0,5.0,19.4,0.0,1.0,1.0,1,2,20,4,1.3333333333333333,1.0,12.0,3.0,18.0,0.6666666666666666,0.0,0.0,16,1,0
1431,35,0,1.0,2.0,1.5,1.0,58.0,3,14.0,6.0,19.9,1.0,0.0,0.0,0,17,15,5,1.3333333333333333,1.3333333333333333,15.333333333333334,3.6666666666666665,19.366666666666664,0.6666666666666666,0.3333333333333333,0.3333333333333333,16,1,0
1432,36,1,1.0,4.0,1.4,1.7,43.0,15,10.0,2.0,17.3,1.0,0.0,0.0,1,5,14,6,1.0,2.0,16.0,4.333333333333333,20.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,1,0
1433,37,0,1.0,1.0,1.4,0.9,43.0,4,14.0,5.0,14.4,1.0,0.0,0.0,0,19,15,5,1.0,3.0,16.0,4.333333333333333,18.866666666666664,0.6666666666666666,0.3333333333333333,0.3333333333333333,16,0,0
1434,1,1,0.0,9.0,0.3,4.6,28.0,7,6.0,3.0,22.4,1.0,0.0,0.0,1,10,20,4,1.0,2.333333333333333,12.666666666666666,4.333333333333333,17.2,1.0,0.0,0.0,16,1,0
1435,2,0,1.0,2.0,0.9,2.9,25.0,19,3.0,3.0,18.8,0.0,0.0,0.0,0,12,15,5,0.6666666666666666,4.666666666666667,10.0,3.333333333333333,18.03333333333333,1.0,0.0,0.0,16,1,0
1436,3,1,1.0,2.0,0.9,1.8,47.0,4,4.0,3.0,20.1,1.0,0.0,0.0,1,7,15,5,0.6666666666666666,4.0,7.666666666666667,3.6666666666666665,18.53333333333333,0.6666666666666666,0.0,0.0,16,1,0
1437,4,0,2.0,2.0,2.4,1.8,39.0,17,20.0,4.0,22.0,0.0,0.0,1.0,0,0,15,5,0.6666666666666666,4.333333333333333,4.333333333333333,3.0,20.433333333333334,0.6666666666666666,0.0,0.0,16,0,0
1438,7,0,1.0,2.0,1.7,0.9,54.0,17,19.0,4.0,16.0,2.0,0.0,0.0,0,14,14,6,1.3333333333333333,2.0,9.0,3.333333333333333,20.3,0.3333333333333333,0.0,0.3333333333333333,16,1,0
1439,8,1,0.0,1.0,0.9,0.9,57.0,17,11.0,2.0,17.1,1.0,0.0,0.0,1,18,17,5,1.3333333333333333,2.0,14.333333333333334,3.6666666666666665,19.366666666666664,1.0,0.0,0.3333333333333333,16,1,0
1440,9,0,3.0,1.0,2.8,1.1,44.0,17,17.0,8.0,14.9,2.0,0.0,0.0,0,1,15,5,1.0,1.6666666666666667,16.666666666666668,3.333333333333333,18.366666666666667,1.0,0.0,0.3333333333333333,16,0,1
1441,10,0,2.0,0.0,1.1,0.7,34.0,17,5.0,3.0,15.5,0.0,0.0,0.0,0,5,15,3,1.3333333333333333,1.3333333333333333,15.666666666666666,4.666666666666667,15.999999999999998,1.6666666666666667,0.0,0.0,16,0,1
1442,12,1,1.0,1.0,1.4,0.3,59.0,17,14.0,5.0,15.8,1.0,0.0,0.0,1,6,15,5,1.6666666666666667,0.6666666666666666,11.0,4.333333333333333,15.833333333333334,1.0,0.0,0.0,16,0,0
1443,13,1,1.0,0.0,1.3,0.9,41.0,17,12.0,3.0,15.3,0.0,0.0,0.0,1,17,15,2,2.0,0.6666666666666666,12.0,5.333333333333333,15.4,1.0,0.0,0.0,16,0,1
1444,14,0,2.0,1.0,2.1,0.7,43.0,17,16.0,9.0,16.2,1.0,0.0,0.0,0,10,15,5,1.3333333333333333,0.3333333333333333,10.333333333333334,3.6666666666666665,15.533333333333331,0.3333333333333333,0.0,0.0,16,0,1
1445,15,1,2.0,3.0,0.7,2.4,53.0,17,11.0,5.0,13.7,0.0,0.0,0.0,1,19,15,5,1.3333333333333333,0.6666666666666666,14.0,5.666666666666667,15.766666666666666,0.6666666666666666,0.0,0.0,16,1,0
1446,16,0,2.0,0.0,1.1,0.6,55.0,17,15.0,6.0,21.7,0.0,0.0,0.0,0,6,19,1,1.6666666666666667,1.3333333333333333,13.0,5.666666666666667,15.066666666666665,0.3333333333333333,0.0,0.0,16,0,1
1447,17,0,0.0,4.0,0.8,3.2,38.0,17,17.0,4.0,18.7,0.0,0.0,0.0,0,11,15,5,2.0,1.3333333333333333,14.0,6.666666666666667,17.2,0.3333333333333333,0.0,0.0,16,1,0
1448,19,1,2.0,0.0,2.6,0.5,46.0,17,28.0,9.0,18.9,1.0,0.0,0.0,1,1,15,5,1.3333333333333333,2.333333333333333,14.333333333333334,5.0,18.03333333333333,0.0,0.0,0.0,16,0,1
1449,20,0,1.0,3.0,0.7,2.3,65.0,17,10.0,2.0,17.7,0.0,0.0,0.0,0,18,15,5,1.3333333333333333,1.3333333333333333,20.0,6.333333333333333,19.766666666666666,0.3333333333333333,0.0,0.0,16,1,0
1450,21,1,0.0,1.0,0.6,2.8,39.0,17,6.0,3.0,15.8,0.0,0.0,0.0,1,14,15,5,1.0,2.333333333333333,18.33333333333333,5.0,18.43333333333333,0.3333333333333333,0.0,0.0,16,1,0
1451,24,1,0.0,2.0,0.9,1.9,53.0,17,12.0,3.0,16.6,0.0,0.0,0.0,1,0,18,3,1.0,1.3333333333333333,14.666666666666666,4.666666666666667,17.466666666666665,0.3333333333333333,0.0,0.0,16,1,0
1452,26,1,1.0,0.0,0.6,3.2,27.0,17,8.0,4.0,23.5,1.0,0.0,0.0,1,12,19,6,0.3333333333333333,2.0,9.333333333333334,2.6666666666666665,16.7,0.0,0.0,0.0,16,0,1
1453,27,0,1.0,1.0,2.4,1.0,61.0,17,15.0,4.0,17.6,2.0,0.0,1.0,0,7,18,3,0.3333333333333333,1.0,8.666666666666666,3.333333333333333,18.63333333333333,0.3333333333333333,0.0,0.0,16,0,0
1454,28,0,2.0,2.0,1.6,1.5,52.0,17,9.0,5.0,11.6,0.0,0.0,0.0,0,13,20,0,0.6666666666666666,1.0,11.666666666666666,3.6666666666666665,19.23333333333333,1.0,0.0,0.3333333333333333,16,0,0
1455,29,1,1.0,1.0,2.5,0.7,67.0,17,21.0,5.0,18.1,1.0,0.0,0.0,1,4,20,3,1.3333333333333333,1.0,10.666666666666666,4.333333333333333,17.566666666666663,1.0,0.0,0.3333333333333333,16,0,0
1456,30,0,2.0,0.0,2.5,0.5,56.0,17,15.0,7.0,18.3,0.0,0.0,1.0,0,2,14,6,1.3333333333333333,1.3333333333333333,15.0,4.666666666666667,15.766666666666666,1.0,0.0,0.3333333333333333,16,0,1
1457,0,0,0.0,1.0,0.9,1.1,69.0,17,9.0,5.0,15.3,2.0,0.0,0.0,0,6,15,5,1.6666666666666667,1.0,15.0,5.666666666666667,15.999999999999998,0.3333333333333333,0.0,0.3333333333333333,16,1,0
1458,11,1,2.0,5.0,2.0,2.1,51.0,17,13.0,6.0,20.0,1.0,1.0,1.0,1,17,12,6,1.0,0.6666666666666666,15.0,5.666666666666667,17.23333333333333,1.0,0.0,0.3333333333333333,16,1,0
1459,33,0,3.0,3.0,1.9,1.8,47.0,17,13.0,6.0,17.1,0.0,0.0,0.0,0,5,15,5,1.3333333333333333,2.0,12.333333333333334,6.0,17.866666666666664,1.0,0.3333333333333333,0.6666666666666666,16,0,0
1460,34,1,2.0,0.0,0.7,0.4,54.0,17,13.0,6.0,17.4,0.0,0.0,0.0,1,7,14,6,1.6666666666666667,3.0,11.666666666666666,5.666666666666667,17.466666666666665,1.0,0.3333333333333333,0.3333333333333333,16,0,1
1461,35,0,4.0,3.0,0.7,1.9,44.0,17,9.0,4.0,18.4,2.0,0.0,0.0,0,1,12,6,2.333333333333333,2.6666666666666665,13.0,6.0,18.16666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,0,1
1462,36,1,2.0,0.0,0.7,0.3,61.0,17,15.0,7.0,18.9,0.0,0.0,0.0,1,14,20,4,3.0,2.0,11.666666666666666,5.333333333333333,17.63333333333333,0.6666666666666666,0.0,0.0,16,0,1
1463,37,0,1.0,1.0,1.0,1.5,54.0,17,7.0,2.0,15.9,0.0,0.0,0.0,0,19,20,0,2.6666666666666665,1.0,12.333333333333334,5.666666666666667,18.23333333333333,0.6666666666666666,0.0,0.0,16,0,0
1464,1,1,2.0,3.0,0.5,2.1,50.0,17,10.0,5.0,19.4,1.0,0.0,0.0,1,13,14,6,2.333333333333333,1.3333333333333333,10.333333333333334,4.333333333333333,17.73333333333333,0.6666666666666666,0.0,0.0,16,1,0
1465,2,0,2.0,1.0,1.4,1.9,52.0,17,9.0,2.0,19.2,0.0,1.0,1.0,0,4,20,0,1.6666666666666667,1.3333333333333333,10.666666666666666,4.666666666666667,18.066666666666663,0.3333333333333333,0.0,0.0,16,0,1
1466,4,0,1.0,1.0,1.2,0.6,64.0,17,13.0,3.0,23.5,0.0,0.0,0.0,0,0,18,2,1.6666666666666667,1.6666666666666667,8.666666666666666,3.0,18.16666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,0,0
1467,5,1,0.0,1.0,0.7,0.9,48.0,17,9.0,3.0,15.1,0.0,0.0,0.0,1,12,15,5,1.6666666666666667,1.6666666666666667,10.666666666666666,3.333333333333333,20.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,1,0
1468,6,0,0.0,0.0,0.2,0.7,53.0,17,3.0,2.0,22.4,1.0,0.0,0.0,0,8,15,5,1.0,1.0,10.333333333333334,2.6666666666666665,19.266666666666666,0.0,0.3333333333333333,0.3333333333333333,16,0,0
1469,7,1,0.0,0.0,0.6,1.2,62.0,17,8.0,3.0,20.7,1.0,0.0,0.0,1,18,18,1,0.3333333333333333,0.6666666666666666,8.333333333333334,2.6666666666666665,20.33333333333333,0.3333333333333333,0.0,0.0,16,0,0
1470,8,1,1.0,0.0,0.4,1.5,34.0,17,7.0,2.0,25.1,0.0,0.0,0.0,1,11,20,0,0.0,0.3333333333333333,6.666666666666667,2.6666666666666665,19.399999999999995,0.6666666666666666,0.0,0.0,16,0,1
1471,10,0,0.0,2.0,0.6,2.2,53.0,17,8.0,3.0,17.3,0.0,0.0,0.0,0,10,20,5,0.3333333333333333,0.0,6.0,2.333333333333333,22.73333333333333,0.6666666666666666,0.0,0.0,16,1,0
1472,12,1,1.0,3.0,0.8,2.2,58.0,17,13.0,5.0,17.5,1.0,0.0,0.0,1,0,20,1,0.3333333333333333,0.6666666666666666,7.666666666666667,2.6666666666666665,21.03333333333333,0.3333333333333333,0.0,0.0,16,1,0
1473,13,1,0.0,1.0,1.9,0.6,59.0,17,20.0,4.0,18.0,1.0,0.0,0.0,1,1,20,5,0.6666666666666666,1.6666666666666667,9.333333333333334,3.333333333333333,19.966666666666665,0.3333333333333333,0.0,0.0,16,1,0
1474,14,0,0.0,9.0,0.5,4.7,26.0,17,3.0,1.0,21.6,1.0,0.0,0.0,0,13,20,1,0.3333333333333333,2.0,13.666666666666666,4.0,17.599999999999998,0.6666666666666666,0.0,0.0,16,1,0
1475,15,0,2.0,3.0,1.3,0.7,73.0,17,14.0,5.0,16.1,1.0,0.0,0.0,0,14,15,5,0.3333333333333333,4.333333333333333,12.0,3.333333333333333,19.03333333333333,1.0,0.0,0.0,16,1,0
1476,16,1,1.0,2.0,0.8,1.1,51.0,17,7.0,3.0,17.8,0.0,0.0,0.0,1,19,12,6,0.6666666666666666,4.333333333333333,12.333333333333334,3.333333333333333,18.566666666666663,1.0,0.0,0.0,16,1,0
1477,17,1,1.0,1.0,0.6,1.2,30.0,17,4.0,1.0,9.6,0.0,0.0,0.0,1,5,12,5,1.0,4.666666666666667,8.0,3.0,18.5,0.6666666666666666,0.0,0.0,16,0,0
1478,9,0,0.0,3.0,0.9,1.3,54.0,17,13.0,5.0,18.6,0.0,0.0,0.0,0,9,18,1,1.3333333333333333,2.0,8.333333333333334,3.0,14.499999999999998,0.3333333333333333,0.0,0.0,16,1,0
1479,18,0,0.0,1.0,0.6,1.2,53.0,17,9.0,1.0,16.7,0.0,0.0,0.0,0,7,20,0,0.6666666666666666,2.0,8.0,3.0,15.33333333333333,0.0,0.0,0.0,16,1,0
1480,26,0,2.0,5.0,1.6,2.6,42.0,17,10.0,5.0,21.5,2.0,1.0,1.0,0,12,18,2,0.3333333333333333,1.6666666666666667,8.666666666666666,2.333333333333333,14.966666666666663,0.0,0.0,0.0,16,1,0
1481,20,1,1.0,2.0,0.6,0.8,59.0,17,9.0,4.0,19.2,1.0,0.0,0.0,1,4,12,6,0.6666666666666666,3.0,10.666666666666666,3.6666666666666665,18.93333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,16,1,0
1482,21,0,1.0,2.0,0.8,1.4,38.0,17,10.0,5.0,19.3,0.0,0.0,0.0,0,17,18,2,1.0,2.6666666666666665,9.333333333333334,3.333333333333333,19.13333333333333,1.0,0.3333333333333333,0.3333333333333333,16,1,0
1483,27,1,1.0,1.0,0.9,1.9,30.0,17,4.0,2.0,24.4,0.0,1.0,1.0,1,10,20,4,1.3333333333333333,3.0,9.666666666666666,4.666666666666667,20.0,1.0,0.3333333333333333,0.3333333333333333,16,0,0
1484,28,0,0.0,2.0,1.1,1.7,46.0,17,12.0,6.0,20.3,0.0,0.0,0.0,0,11,20,5,1.0,1.6666666666666667,7.666666666666667,3.6666666666666665,20.96666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,1,0
1485,25,1,3.0,1.0,1.2,1.5,62.0,17,13.0,6.0,15.8,1.0,0.0,0.0,1,6,20,1,0.6666666666666666,1.6666666666666667,8.666666666666666,4.333333333333333,21.33333333333333,0.0,0.3333333333333333,0.3333333333333333,16,0,1
1486,29,1,3.0,1.0,1.6,0.8,47.0,17,11.0,6.0,14.2,1.0,0.0,0.0,1,8,15,5,1.3333333333333333,1.3333333333333333,9.666666666666666,4.666666666666667,20.166666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333,16,0,1
1487,30,1,0.0,2.0,1.6,1.7,51.0,17,18.0,3.0,21.4,1.0,0.0,0.0,1,9,18,1,2.0,1.3333333333333333,12.0,6.0,16.766666666666666,0.6666666666666666,0.0,0.0,16,1,0
1488,31,0,0.0,3.0,1.5,1.3,62.0,17,17.0,5.0,17.0,0.0,0.0,0.0,0,18,16,6,2.0,1.3333333333333333,14.0,5.0,17.13333333333333,1.0,0.0,0.0,16,1,0
1489,34,0,3.0,2.0,1.2,0.6,51.0,6,15.0,5.0,21.0,2.0,0.0,0.0,0,18,12,5,2.0,0.6666666666666666,17.0,6.0,18.366666666666667,0.3333333333333333,0.0,0.0,17,0,1
1490,36,1,1.0,0.0,1.8,0.2,72.0,12,18.0,6.0,17.3,1.0,0.0,0.0,1,2,15,5,2.333333333333333,1.3333333333333333,16.0,5.666666666666667,19.03333333333333,1.0,0.0,0.0,17,0,1
1491,37,1,4.0,1.0,2.0,0.6,37.0,7,14.0,5.0,17.7,0.0,0.0,0.0,1,11,16,6,2.333333333333333,0.6666666666666666,16.0,5.666666666666667,18.53333333333333,1.3333333333333333,0.0,0.0,17,0,1
1492,1,0,0.0,1.0,1.2,0.8,55.0,6,13.0,4.0,21.1,0.0,0.0,0.0,0,13,12,5,2.6666666666666665,1.0,15.666666666666666,5.333333333333333,18.666666666666668,1.0,0.0,0.0,17,1,0
1493,2,1,1.0,0.0,0.9,0.8,68.0,6,12.0,2.0,20.2,0.0,0.0,0.0,1,6,12,6,1.6666666666666667,0.6666666666666666,15.0,5.0,18.7,0.3333333333333333,0.0,0.0,17,0,1
1494,3,0,0.0,2.0,0.7,2.1,57.0,7,14.0,4.0,16.8,0.0,0.0,0.0,0,0,12,5,1.6666666666666667,0.6666666666666666,13.0,3.6666666666666665,19.666666666666668,0.0,0.0,0.0,17,1,0
1495,5,0,1.0,2.0,2.4,0.6,62.0,7,18.0,5.0,16.7,0.0,0.0,0.0,0,10,19,1,0.3333333333333333,1.0,13.0,3.333333333333333,19.366666666666667,0.0,0.0,0.0,17,1,0
1496,8,1,2.0,0.0,1.5,0.4,74.0,12,25.0,7.0,18.1,1.0,0.0,0.0,1,4,20,2,0.6666666666666666,1.3333333333333333,14.666666666666666,3.6666666666666665,17.900000000000002,0.0,0.0,0.0,17,0,1
1497,9,0,1.0,4.0,0.2,3.4,48.0,8,7.0,2.0,23.2,0.0,0.0,0.0,0,12,17,5,1.0,1.3333333333333333,19.0,5.333333333333333,17.2,0.3333333333333333,0.0,0.0,17,1,0
1498,12,1,5.0,2.0,3.0,0.8,57.0,12,16.0,6.0,15.4,1.0,0.0,0.0,1,16,12,1,1.3333333333333333,2.0,16.666666666666668,4.666666666666667,19.33333333333333,0.3333333333333333,0.0,0.0,17,0,1
1499,13,1,1.0,1.0,1.8,0.5,70.0,12,31.0,8.0,18.7,0.0,0.0,0.0,1,18,20,3,2.6666666666666665,2.0,16.0,5.0,18.9,0.6666666666666666,0.0,0.0,17,0,0
1500,15,1,4.0,0.0,3.8,0.3,61.0,12,20.0,10.0,16.9,0.0,0.0,0.0,1,7,17,5,2.333333333333333,2.333333333333333,18.0,5.333333333333333,19.1,0.3333333333333333,0.0,0.0,17,0,1
1501,16,0,1.0,1.0,1.2,0.8,59.0,12,17.0,2.0,17.5,0.0,0.0,0.0,0,16,16,6,3.333333333333333,1.0,22.33333333333333,8.0,17.0,0.3333333333333333,0.0,0.0,17,0,0
1502,17,1,2.0,0.0,1.5,1.0,52.0,12,22.0,6.0,19.5,1.0,0.0,0.0,1,13,20,2,2.0,0.6666666666666666,22.666666666666668,6.666666666666667,17.7,0.0,0.0,0.0,17,0,1
1503,18,0,2.0,2.0,2.6,1.2,66.0,8,11.0,4.0,20.6,0.0,1.0,2.0,0,11,16,6,2.333333333333333,0.3333333333333333,19.666666666666668,6.0,17.966666666666665,0.3333333333333333,0.0,0.0,17,0,0
1504,19,1,1.0,0.0,2.6,0.6,50.0,12,18.0,6.0,14.8,1.0,0.0,0.0,1,0,12,5,1.6666666666666667,1.0,16.666666666666668,4.0,19.2,0.3333333333333333,0.3333333333333333,0.6666666666666666,17,0,1
1505,20,0,1.0,0.0,1.7,0.2,75.0,12,14.0,4.0,21.2,1.0,0.0,0.0,0,6,12,6,1.6666666666666667,0.6666666666666666,17.0,5.333333333333333,18.3,0.6666666666666666,0.3333333333333333,0.6666666666666666,17,0,1
1506,23,0,4.0,1.0,2.4,1.2,63.0,12,12.0,8.0,13.9,0.0,0.0,0.0,0,2,16,6,1.3333333333333333,0.6666666666666666,14.333333333333334,4.666666666666667,18.866666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,17,0,1
1507,25,0,3.0,1.0,1.4,1.0,51.0,12,12.0,6.0,18.3,0.0,0.0,0.0,0,5,16,6,2.0,0.3333333333333333,14.666666666666666,6.0,16.633333333333333,0.6666666666666666,0.0,0.0,17,0,1
1508,27,1,1.0,3.0,0.4,2.9,48.0,12,8.0,3.0,20.2,0.0,0.0,0.0,1,12,19,5,2.6666666666666665,0.6666666666666666,12.666666666666666,6.0,17.8,0.3333333333333333,0.0,0.0,17,1,0
1509,28,0,1.0,1.0,1.3,1.1,63.0,12,16.0,6.0,21.1,3.0,0.0,0.0,0,4,19,1,2.6666666666666665,1.6666666666666667,10.666666666666666,5.666666666666667,17.46666666666667,0.0,0.0,0.0,17,0,0
1510,24,1,1.0,0.0,0.8,1.0,63.0,12,11.0,7.0,17.4,1.0,0.0,0.0,1,14,20,2,1.6666666666666667,1.6666666666666667,12.0,5.0,19.86666666666667,1.0,0.0,0.0,17,0,1
1511,31,1,5.0,4.0,1.8,1.4,64.0,12,14.0,6.0,18.8,1.0,0.0,0.0,1,10,15,6,1.0,1.3333333333333333,11.666666666666666,5.333333333333333,19.566666666666663,1.3333333333333333,0.0,0.0,17,0,1
1512,0,0,2.0,1.0,2.0,1.0,58.0,14,15.0,5.0,15.0,1.0,0.0,0.0,0,14,12,5,2.333333333333333,1.6666666666666667,13.666666666666666,6.333333333333333,19.1,1.6666666666666667,0.0,0.0,17,0,1
1513,11,1,3.0,1.0,2.9,1.6,60.0,0,25.0,11.0,17.0,2.0,0.0,0.0,1,8,15,5,2.6666666666666665,1.6666666666666667,13.333333333333334,6.0,17.066666666666666,1.0,0.0,0.0,17,0,1
1514,22,0,3.0,0.0,1.2,1.5,43.0,8,9.0,5.0,14.6,0.0,0.0,0.0,0,13,20,0,3.333333333333333,2.0,18.0,7.333333333333333,16.933333333333334,1.3333333333333333,0.0,0.0,17,0,1
1515,33,1,1.0,2.0,1.0,2.6,60.0,8,11.0,3.0,19.2,2.0,0.0,0.0,1,11,12,5,2.6666666666666665,0.6666666666666666,16.333333333333332,7.0,15.533333333333331,1.0,0.0,0.0,17,1,0
1516,34,0,2.0,1.0,1.9,0.8,70.0,12,15.0,6.0,18.5,1.0,1.0,1.0,0,4,17,5,2.333333333333333,1.0,15.0,6.333333333333333,16.933333333333334,1.3333333333333333,0.0,0.0,17,0,1
1517,37,0,1.0,0.0,0.9,0.8,56.0,14,10.0,2.0,15.5,0.0,0.0,0.0,0,18,15,5,2.0,1.0,11.666666666666666,4.666666666666667,17.433333333333334,1.0,0.3333333333333333,0.3333333333333333,17,0,1
1518,1,1,0.0,1.0,0.4,1.6,49.0,12,4.0,1.0,16.4,0.0,0.0,0.0,1,12,20,0,1.3333333333333333,1.0,12.0,3.6666666666666665,17.73333333333333,1.0,0.3333333333333333,0.3333333333333333,17,1,0
1519,2,0,3.0,2.0,1.4,2.7,51.0,14,10.0,8.0,15.6,0.0,0.0,0.0,0,19,19,5,1.0,0.6666666666666666,9.666666666666666,3.0,16.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,17,0,1
1520,3,0,1.0,0.0,1.2,0.8,64.0,12,11.0,2.0,13.8,0.0,0.0,0.0,0,6,17,5,1.3333333333333333,1.0,8.0,3.6666666666666665,15.833333333333334,0.0,0.0,0.0,17,0,1
1521,4,1,3.0,1.0,3.1,1.0,40.0,8,18.0,9.0,13.6,0.0,0.0,0.0,1,5,17,5,1.3333333333333333,1.0,8.333333333333334,3.6666666666666665,15.266666666666666,0.0,0.0,0.0,17,0,1
1522,5,0,2.0,4.0,1.2,2.7,41.0,8,10.0,5.0,25.7,1.0,1.0,1.0,0,0,14,6,2.333333333333333,1.0,13.0,6.333333333333333,14.333333333333334,0.0,0.0,0.0,17,1,0
1523,6,1,3.0,1.0,1.6,1.7,52.0,12,13.0,8.0,17.7,1.0,0.0,0.0,1,16,20,2,2.0,1.6666666666666667,13.0,5.333333333333333,17.7,0.3333333333333333,0.3333333333333333,0.3333333333333333,17,0,1
1524,7,0,2.0,0.0,0.9,0.4,57.0,12,7.0,2.0,17.8,1.0,0.0,0.0,0,10,19,5,2.6666666666666665,2.0,13.666666666666666,7.333333333333333,19.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,17,0,1
1525,9,0,6.0,2.0,2.0,0.9,58.0,8,17.0,8.0,19.3,3.0,0.0,0.0,0,7,16,6,2.333333333333333,1.6666666666666667,10.0,5.0,20.4,1.0,0.3333333333333333,0.3333333333333333,17,0,1
1526,10,1,5.0,0.0,1.7,1.1,56.0,12,10.0,7.0,17.1,1.0,0.0,0.0,1,2,15,2,3.6666666666666665,1.0,12.333333333333334,6.0,18.266666666666666,1.6666666666666667,0.0,0.0,17,0,1
1527,12,1,1.0,3.0,0.3,0.9,60.0,8,10.0,3.0,25.7,1.0,0.0,0.0,1,19,15,5,4.333333333333333,0.6666666666666666,11.333333333333334,5.666666666666667,18.066666666666663,1.6666666666666667,0.0,0.0,17,1,0
1528,14,1,0.0,1.0,1.8,0.8,61.0,8,21.0,11.0,17.7,2.0,0.0,0.0,1,13,16,6,4.0,1.6666666666666667,12.333333333333334,6.0,20.700000000000003,1.6666666666666667,0.0,0.0,17,1,0
